growth_transitions,location,year,diseases,scenario,both,disability,mortality
FALSE,Global,2117,Ageing-related,25% reduction,369.6075181285677,127.91444795239163,226.60255050531006
FALSE,Global,2118,Ageing-related,25% reduction,369.21040058042433,127.51338245951844,226.63678845032692
FALSE,Global,2119,Ageing-related,25% reduction,368.8145165562048,127.10823597323036,226.67055544232656
FALSE,Global,2120,Ageing-related,25% reduction,368.40905429685023,126.69221275279904,226.70333530918217
FALSE,Global,2121,Ageing-related,25% reduction,367.9909971207304,126.26526449445056,226.7326188465519
FALSE,Global,2122,Ageing-related,25% reduction,367.5571196574459,125.82704980132485,226.75577026227091
FALSE,Global,2123,Ageing-related,25% reduction,367.1033673599777,125.37735807157421,226.7690631192112
FALSE,Global,2124,Ageing-related,25% reduction,366.6255161739235,124.91641043662071,226.76865045312786
FALSE,Global,2125,Ageing-related,25% reduction,366.11694654826357,124.44449149014663,226.74687442982386
FALSE,Global,2126,Ageing-related,25% reduction,365.56985266278076,123.96126023201465,226.6982277714901
FALSE,Global,2127,Ageing-related,25% reduction,364.98017305573654,123.46689186996365,226.6193474223566
FALSE,Global,2128,Ageing-related,25% reduction,364.34551116459846,122.96186950789738,226.5080020663023
FALSE,Global,2129,Ageing-related,25% reduction,363.66467710991003,122.44708678852272,226.36248653378104
FALSE,Global,2130,Ageing-related,25% reduction,362.9373585642357,121.92304908916091,226.18235561373234
FALSE,Global,2131,Ageing-related,25% reduction,362.16456369632914,121.39116074306774,225.96739727411747
FALSE,Global,2132,Ageing-related,25% reduction,361.3476492500524,120.85235230200195,225.71818292494868
FALSE,Global,2133,Ageing-related,25% reduction,360.48858280715467,120.30760875739861,225.43580691048527
FALSE,Global,2134,Ageing-related,25% reduction,359.5894426830902,119.75785328714275,225.12134336775208
FALSE,Global,2135,Ageing-related,25% reduction,358.6527035098295,119.20386648214054,224.77652265642644
FALSE,Global,2136,Ageing-related,25% reduction,357.6814886042013,118.64708253209973,224.40289984296132
FALSE,Global,2137,Ageing-related,25% reduction,356.6790005217638,118.08841179052735,224.00265865010167
FALSE,Global,2138,Ageing-related,25% reduction,355.6487167385159,117.52874744505883,223.5782374980421
FALSE,Global,2139,Ageing-related,25% reduction,354.59373022877026,116.9684731560316,223.13208234231473
FALSE,Global,2140,Ageing-related,25% reduction,353.5175618621168,116.40816664110756,222.6669413115673
FALSE,Global,2141,Ageing-related,25% reduction,352.42382599629786,115.84861460146045,222.18529219483472
FALSE,Global,2142,Ageing-related,25% reduction,351.3159976601391,115.29026988499547,221.68984684075355
FALSE,Global,2143,Ageing-related,25% reduction,350.1973205881548,114.73344814579964,221.1832364446125
FALSE,Global,2144,Ageing-related,25% reduction,349.07015248551465,114.1776704559803,220.66795994521712
FALSE,Global,2145,Ageing-related,25% reduction,347.9368995088348,113.62299079252816,220.1460585842247
FALSE,Global,2146,Ageing-related,25% reduction,346.79939812362096,113.06933774920083,219.61908913519383
FALSE,Global,2147,Ageing-related,25% reduction,345.65930155879784,112.51673916195011,219.08843834663486
FALSE,Global,2148,Ageing-related,25% reduction,344.5176172620954,111.96504841141129,218.55503375799847
FALSE,Global,2023,Infant,25% reduction,37.553148409996034,37.553148409996034,0
FALSE,Global,2024,Infant,25% reduction,40.22999669870281,37.92124180690003,2.2903101863508226
FALSE,Global,2025,Infant,25% reduction,42.93420387092304,38.28755509208774,4.610493170654297
FALSE,Global,2026,Infant,25% reduction,45.630812142152784,38.642635693686486,6.934270679743767
FALSE,Global,2027,Infant,25% reduction,48.32184714858246,38.99180991080284,9.258399357736588
FALSE,Global,2028,Infant,25% reduction,51.00421733848858,39.33817374080944,11.577323808730126
FALSE,Global,2029,Infant,25% reduction,53.68409289854908,39.677282674320224,13.901006610146522
FALSE,Global,2030,Infant,25% reduction,56.36605686118698,40.013109067892074,16.23004121509075
FALSE,Global,2031,Infant,25% reduction,59.050721176825526,40.344921949544904,18.565762584879874
FALSE,Global,2032,Infant,25% reduction,61.73555896797466,40.67107961635303,20.90735903830719
FALSE,Global,2033,Infant,25% reduction,64.41264895180606,40.994813622500416,23.244742438131333
FALSE,Global,2034,Infant,25% reduction,67.08503978434372,41.307026623684884,25.588964620165825
FALSE,Global,2035,Infant,25% reduction,69.75966219518662,41.613564766833306,27.941055607654572
FALSE,Global,2036,Infant,25% reduction,72.43651904921245,41.91388283063793,30.301556745075224
FALSE,Global,2037,Infant,25% reduction,75.1137427415676,42.20715954636002,32.66946788665581
FALSE,Global,2038,Infant,25% reduction,77.78494759379483,42.49475336225128,35.03775565585423
FALSE,Global,2039,Infant,25% reduction,80.45877772323418,42.770427952801704,37.42047462197876
FALSE,Global,2040,Infant,25% reduction,83.14527723423957,43.03796452807426,39.82378305525685
FALSE,Global,2041,Infant,25% reduction,85.85251480789661,43.29823349165821,42.25480146590614
FALSE,Global,2042,Infant,25% reduction,88.58559154758358,43.55000703692055,44.71979319315815
FALSE,Global,2043,Infant,25% reduction,91.3445150716467,43.79424502818966,47.21801866130352
FALSE,Global,2044,Infant,25% reduction,94.14207908673954,44.02825974706745,49.764610913236616
FALSE,Global,2045,Infant,25% reduction,96.98520759734345,44.253077155786514,52.36541035397434
FALSE,Global,2046,Infant,25% reduction,99.87701587629319,44.46835748594761,55.02385657291508
FALSE,Global,2047,Infant,25% reduction,102.81909877128696,44.674776757139206,57.74086255189228
FALSE,Global,2048,Infant,25% reduction,105.8025769401083,44.87221996831894,60.5077876323719
FALSE,Global,2049,Infant,25% reduction,108.83709940279103,45.059093010252,63.33576759638309
FALSE,Global,2050,Infant,25% reduction,111.92389802959538,45.23579531363296,66.22564216378116
FALSE,Global,2051,Infant,25% reduction,115.06242074673747,45.40275784641647,69.17645770974922
FALSE,Global,2052,Infant,25% reduction,118.25056492051411,45.56052495628071,72.18560281783009
FALSE,Global,2053,Infant,25% reduction,121.47779644036389,45.70995898850727,75.24187047198582
FALSE,Global,2054,Infant,25% reduction,124.74673277238846,45.84931321022224,78.34954258334541
FALSE,Global,2055,Infant,25% reduction,128.05363678445624,45.97889677256775,81.50462992987346
FALSE,Global,2056,Infant,25% reduction,131.39529125428103,46.10036709989357,84.7023160418787
FALSE,Global,2057,Infant,25% reduction,134.76674034334755,46.214295275525096,87.93713504670238
FALSE,Global,2058,Infant,25% reduction,138.15484948020077,46.32129790181256,91.19551162217331
FALSE,Global,2059,Infant,25% reduction,141.56077605075836,46.42034431172276,94.47957814686107
FALSE,Global,2060,Infant,25% reduction,144.98142809656525,46.51203411734104,97.78568730048848
FALSE,Global,2061,Infant,25% reduction,148.41332725594617,46.5965649489851,101.11020097670269
FALSE,Global,2062,Infant,25% reduction,151.85227914459895,46.67381373810673,104.44908699403477
FALSE,Global,2063,Infant,25% reduction,155.28841626311302,46.74501034375286,107.79131041439247
FALSE,Global,2064,Infant,25% reduction,158.72500840208434,46.8095511873045,111.14071702700805
FALSE,Global,2065,Infant,25% reduction,162.16101003153895,46.86784498188496,114.4958579462595
FALSE,Global,2066,Infant,25% reduction,165.59583989907742,46.91968509786415,117.85635760181809
FALSE,Global,2067,Infant,25% reduction,169.0290772295265,46.96506672849274,121.22179573776627
FALSE,Global,2068,Infant,25% reduction,172.45218300388433,47.004238228922844,124.58345887569332
FALSE,Global,2069,Infant,25% reduction,175.87190364407826,47.03630144894123,127.94889082194042
FALSE,Global,2070,Infant,25% reduction,179.28920704707338,47.06164917674351,131.31863715163516
FALSE,Global,2071,Infant,25% reduction,182.70656975022698,47.080532130788804,134.69489461833476
FALSE,Global,2072,Infant,25% reduction,186.12524889757728,47.09291063007355,138.07893348823643
FALSE,Global,2073,Infant,25% reduction,189.53504261410998,47.098656839349744,141.46072156137944
FALSE,Global,2074,Infant,25% reduction,192.94488435136032,47.09743932386494,144.84945755896092
FALSE,Global,2075,Infant,25% reduction,196.35610511967468,47.089593933371546,148.24611704837037
FALSE,Global,2076,Infant,25% reduction,199.77036189137937,47.07504438589668,151.6524213614006
FALSE,Global,2077,Infant,25% reduction,203.18839836754512,47.054120414941785,155.06877365967847
FALSE,Global,2078,Infant,25% reduction,206.59927225191308,47.027000922226904,158.48406596893406
FALSE,Global,2079,Infant,25% reduction,210.0100525132599,46.99320210887242,161.90587564194774
FALSE,Global,2080,Infant,25% reduction,213.42179935838794,46.95350569117642,165.33447589736653
FALSE,Global,2081,Infant,25% reduction,216.83473724735165,46.90791188844395,168.77009968966198
FALSE,Global,2082,Infant,25% reduction,220.24583604328538,46.85581787488651,172.21036144473172
FALSE,Global,2083,Infant,25% reduction,223.64446381184865,46.79921602120018,175.64281928164579
FALSE,Global,2084,Infant,25% reduction,227.0342628019533,46.735971786910056,179.07311198999213
FALSE,Global,2085,Infant,25% reduction,230.4161158766861,46.6676010742836,182.50060639156246
FALSE,Global,2086,Infant,25% reduction,233.78724620578194,46.59385604272938,185.92281018617916
FALSE,Global,2087,Infant,25% reduction,237.14393475309944,46.514664915027616,189.33611384108258
FALSE,Global,2088,Infant,25% reduction,240.46946001725388,46.43044568511391,192.72341809967233
FALSE,Global,2089,Infant,25% reduction,243.7716974342966,46.3414425872736,196.0923683703928
FALSE,Global,2090,Infant,25% reduction,247.04952952491664,46.247736918696404,199.44179282745839
FALSE,Global,2091,Infant,25% reduction,250.2996053521223,46.149228482230185,202.7684720872984
FALSE,Global,2092,Infant,25% reduction,253.51897386691667,46.04618683118057,206.06919973411274
FALSE,Global,2093,Infant,25% reduction,256.6920455628939,45.938623364085196,209.32838221334268
FALSE,Global,2094,Infant,25% reduction,259.824166239295,45.82672692532921,212.55123283592988
FALSE,Global,2095,Infant,25% reduction,262.9165595245209,45.710610318521496,215.7388652907791
FALSE,Global,2096,Infant,25% reduction,265.9673853359604,45.59033441287613,218.88938865574838
FALSE,Global,2097,Infant,25% reduction,268.9759770033779,45.46642826263142,222.00159697826575
FALSE,Global,2098,Infant,25% reduction,271.93118119061376,45.33890990561009,225.06430623207856
FALSE,Global,2099,Infant,25% reduction,274.8363496327715,45.20788972175884,228.08080713021278
FALSE,Global,2100,Infant,25% reduction,277.6942453417835,45.07341476561546,231.0538091054716
FALSE,Global,2101,Infant,25% reduction,280.5049960092392,44.93552929413414,233.98338625696658
FALSE,Global,2102,Infant,25% reduction,283.2810206113453,44.79710917702484,236.878942243042
FALSE,Global,2103,Infant,25% reduction,286.0164197433796,44.65769710492897,239.73497216731548
FALSE,Global,2104,Infant,25% reduction,288.71291875176524,44.51756662777042,242.55301943205453
FALSE,Global,2105,Infant,25% reduction,291.37462217190745,44.37623863884544,245.3376589949398
FALSE,Global,2106,Infant,25% reduction,294.0037882549038,44.23383229175949,248.09100915569974
FALSE,Global,2107,Infant,25% reduction,296.6011703584337,44.090133338060376,250.81403485521315
FALSE,Global,2108,Infant,25% reduction,299.1630100062666,43.94491423483658,253.50316639147758
FALSE,Global,2109,Infant,25% reduction,301.68917661699106,43.79863506911469,256.1578749085827
FALSE,Global,2110,Infant,25% reduction,304.183446489871,43.65083071716309,258.7823974607954
FALSE,Global,2111,Infant,25% reduction,306.6478586416149,43.501566366087914,261.37869096841143
FALSE,Global,2112,Infant,25% reduction,309.0828909529228,43.35054693892193,263.9475371550608
FALSE,Global,2113,Infant,25% reduction,311.4872290891123,43.1976051644249,266.487761535388
FALSE,Global,2114,Infant,25% reduction,313.8596220662489,43.04321151579475,268.9976802450638
FALSE,Global,2115,Infant,25% reduction,316.20167868467524,42.88695696377754,271.4793246341028
FALSE,Global,2116,Infant,25% reduction,318.51382912309265,42.72888177608204,273.93308027479077
FALSE,Global,2117,Infant,25% reduction,320.7952701349144,42.56884183484745,276.3582992727842
FALSE,Global,2118,Infant,25% reduction,323.0447353853083,42.40682830727959,278.7537172718096
FALSE,Global,2119,Infant,25% reduction,325.2605395921707,42.243191241591454,281.1173130684643
FALSE,Global,2120,Infant,25% reduction,327.44249586803437,42.07775915320301,283.44909041841123
FALSE,Global,2121,Infant,25% reduction,329.5900696545706,41.91064802788639,285.74840000165176
FALSE,Global,2122,Infant,25% reduction,331.7023381188755,41.74189966162205,288.01428411561204
FALSE,Global,2123,Infant,25% reduction,333.7785985850105,41.57163371071053,290.24592339043045
FALSE,Global,2124,Infant,25% reduction,335.8180601029043,41.40002593070793,292.4423509590435
FALSE,Global,2125,Infant,25% reduction,337.8198085788431,41.22720566265964,294.602526065279
FALSE,Global,2126,Infant,25% reduction,339.78342017628097,41.053316375947,296.72588303092004
FALSE,Global,2127,Infant,25% reduction,341.7086206658306,40.878467110771176,298.81203899104787
FALSE,Global,2128,Infant,25% reduction,343.5956968249836,40.702812778472904,300.86112199434854
FALSE,Global,2129,Infant,25% reduction,345.445166494771,40.52654225710678,302.8734529780674
FALSE,Global,2130,Infant,25% reduction,347.25773753923323,40.34981157316494,304.8495766235561
FALSE,Global,2131,Infant,25% reduction,349.03431080037785,40.17277339510536,306.79023256917765
FALSE,Global,2132,Infant,25% reduction,350.7757317567682,39.99551878774166,308.6961693982401
FALSE,Global,2133,Infant,25% reduction,352.48325174842074,39.81818521609688,310.56849081473445
FALSE,Global,2134,Infant,25% reduction,354.15823017064383,39.64090198036099,312.40841566735935
FALSE,Global,2135,Infant,25% reduction,355.8019927834797,39.463761073016165,314.2171683498583
FALSE,Global,2136,Infant,25% reduction,357.4158671266136,39.286845537259104,315.99598427955533
FALSE,Global,2137,Infant,25% reduction,359.00092725081254,39.110172129579546,317.7459156506758
FALSE,Global,2138,Infant,25% reduction,360.55842631448365,38.933779837086675,319.4681695626974
FALSE,Global,2139,Infant,25% reduction,362.0896055559225,38.75771407912254,321.1639345968447
FALSE,Global,2140,Infant,25% reduction,363.59550705173206,38.5819809814806,322.8342424318724
FALSE,Global,2141,Infant,25% reduction,365.07706380103014,38.40658370597077,324.4800194991503
FALSE,Global,2142,Infant,25% reduction,366.53486471017743,38.23150768975639,326.10186727886105
FALSE,Global,2143,Infant,25% reduction,367.96955529224584,38.05671876986217,327.70046525404837
FALSE,Global,2144,Infant,25% reduction,369.38178241322515,37.88222224911117,329.27645323249624
FALSE,Global,2145,Infant,25% reduction,370.7719078633776,37.707991051208495,330.83022127646063
FALSE,Global,2146,Infant,25% reduction,372.14023694681356,37.53402659977817,332.3620736619263
FALSE,Global,2147,Infant,25% reduction,373.48671607854175,37.360289484159466,333.8719992051296
FALSE,Global,2148,Infant,25% reduction,374.81140815657045,37.186770963844296,335.3600716523323
FALSE,Global,2023,Adult (early),50% reduction,134.09848026295663,134.09848026295663,0
FALSE,Global,2024,Adult (early),50% reduction,137.1584303963852,135.55828753120042,1.5632699831171035
FALSE,Global,2025,Adult (early),50% reduction,140.22508153806686,136.97613231470967,3.1748826780166626
FALSE,Global,2026,Adult (early),50% reduction,143.30209416116048,138.35911268693351,4.8314180299453735
FALSE,Global,2027,Adult (early),50% reduction,146.38543783162118,139.70550913404082,6.5305453852348325
FALSE,Global,2028,Adult (early),50% reduction,149.44325885023403,140.9857896865053,8.269937232439995
FALSE,Global,2029,Adult (early),50% reduction,152.51793498735142,142.24445197139454,10.047622622267722
FALSE,Global,2030,Adult (early),50% reduction,155.5793541145563,143.45447977804278,11.860313412009239
FALSE,Global,2031,Adult (early),50% reduction,158.62647714379978,144.61771403093434,13.70515778329563
FALSE,Global,2032,Adult (early),50% reduction,161.66235121752644,145.7404951261873,15.578874881753922
FALSE,Global,2033,Adult (early),50% reduction,164.654508323843,146.79374108809566,17.478082720741273
FALSE,Global,2034,Adult (early),50% reduction,167.670983104125,147.84825825184632,19.400188776991843
FALSE,Global,2035,Adult (early),50% reduction,170.6662920956955,148.8622258316059,21.341247135373116
FALSE,Global,2036,Adult (early),50% reduction,173.6429119899807,149.8415287875347,23.297886137226104
FALSE,Global,2037,Adult (early),50% reduction,176.6041804391947,150.79298495640563,25.266659337122917
FALSE,Global,2038,Adult (early),50% reduction,179.52463505465602,151.6947503344736,27.244005736976625
FALSE,Global,2039,Adult (early),50% reduction,182.44120599160195,152.58654176611614,29.227267228240965
FALSE,Global,2040,Adult (early),50% reduction,185.328413447134,153.4454593153162,31.213721895632744
FALSE,Global,2041,Adult (early),50% reduction,188.1883725219326,154.27584100069998,33.20119353906536
FALSE,Global,2042,Adult (early),50% reduction,191.02174991186237,155.08117932900143,35.1869045780611
FALSE,Global,2043,Adult (early),50% reduction,193.81325721868325,155.84841538833618,37.16871295724964
FALSE,Global,2044,Adult (early),50% reduction,196.57624137242888,156.5921029316473,39.14549331203938
FALSE,Global,2045,Adult (early),50% reduction,199.2982233339405,157.30123877428437,41.11577248433113
FALSE,Global,2046,Adult (early),50% reduction,201.98486047488595,157.9821550449648,43.07890779039764
FALSE,Global,2047,Adult (early),50% reduction,204.64106395186997,158.64029402456285,45.034393808419225
FALSE,Global,2048,Adult (early),50% reduction,207.25474551682473,159.26476907907008,46.98111783801651
FALSE,Global,2049,Adult (early),50% reduction,209.84163246915912,159.87123682863236,48.91916952721024
FALSE,Global,2050,Adult (early),50% reduction,212.38656294679737,160.44526200932503,50.84783082630444
FALSE,Global,2051,Adult (early),50% reduction,214.89346594930362,160.9903441221533,52.76756012088203
FALSE,Global,2052,Adult (early),50% reduction,217.36446461351395,161.50834686096286,54.67864373961067
FALSE,Global,2053,Adult (early),50% reduction,219.79482354534244,161.99472779922104,56.58094883386993
FALSE,Global,2054,Adult (early),50% reduction,222.1903664169779,162.45530360926438,58.47446264124966
FALSE,Global,2055,Adult (early),50% reduction,224.542069011796,162.88158196661948,60.358695925219536
FALSE,Global,2056,Adult (early),50% reduction,226.8556155965462,163.2782697176819,62.23462334684944
FALSE,Global,2057,Adult (early),50% reduction,229.13309495954323,163.6472162141552,64.10248796252918
FALSE,Global,2058,Adult (early),50% reduction,231.37252097040462,163.98657087226582,65.9621892588005
FALSE,Global,2059,Adult (early),50% reduction,233.57862666152286,164.30142739257528,67.81331034646225
FALSE,Global,2060,Adult (early),50% reduction,235.7436349063616,164.5852315373993,69.65467044781494
FALSE,Global,2061,Adult (early),50% reduction,237.87068180673313,164.84145467601775,71.48592700389575
FALSE,Global,2062,Adult (early),50% reduction,239.95969653152846,165.07085175742816,73.3062557094717
FALSE,Global,2063,Adult (early),50% reduction,242.0133723744974,165.27660092915917,75.11516764079953
FALSE,Global,2064,Adult (early),50% reduction,244.02994742642403,165.4585471099863,76.91101445903016
FALSE,Global,2065,Adult (early),50% reduction,246.00616612579728,165.615280733572,78.69198063413715
FALSE,Global,2066,Adult (early),50% reduction,247.94444034874059,165.7501122748537,80.45715656031037
FALSE,Global,2067,Adult (early),50% reduction,249.8425008396988,165.86178715392495,82.20554758177853
FALSE,Global,2068,Adult (early),50% reduction,251.70450661411286,165.95556589909077,83.93601826285172
FALSE,Global,2069,Adult (early),50% reduction,253.518262791379,166.02076845577812,85.64710839814568
FALSE,Global,2070,Adult (early),50% reduction,255.28733005406858,166.06289616309928,87.33690447442818
FALSE,Global,2071,Adult (early),50% reduction,257.0133555849304,166.08413274694632,89.00486653836155
FALSE,Global,2072,Adult (early),50% reduction,258.6954970601635,166.08422212946223,90.65041987058734
FALSE,Global,2073,Adult (early),50% reduction,260.33853759998703,166.06814531371498,92.2733272851963
FALSE,Global,2074,Adult (early),50% reduction,261.9335360341349,166.02769927335643,93.87290886538696
FALSE,Global,2075,Adult (early),50% reduction,263.48495321331023,165.9680317376003,95.44847979536247
FALSE,Global,2076,Adult (early),50% reduction,264.99393912601374,165.89008901680756,97.00024841164208
FALSE,Global,2077,Adult (early),50% reduction,266.45956951217653,165.7927146269331,98.52846887522603
FALSE,Global,2078,Adult (early),50% reduction,267.8886038955078,165.68145626099587,100.03428840407753
FALSE,Global,2079,Adult (early),50% reduction,269.26897277708247,165.5451810182991,101.51688595442009
FALSE,Global,2080,Adult (early),50% reduction,270.6086222975216,165.3910051537075,102.97706308627129
FALSE,Global,2081,Adult (early),50% reduction,271.9089526773596,165.21959176609136,104.4155556423006
FALSE,Global,2082,Adult (early),50% reduction,273.1690676484928,165.02988303899764,105.8325393416233
FALSE,Global,2083,Adult (early),50% reduction,274.39748572235777,164.82771296829225,107.23060845167828
FALSE,Global,2084,Adult (early),50% reduction,275.5839854116955,164.6042199471693,108.60851403452874
FALSE,Global,2085,Adult (early),50% reduction,276.73571225746156,164.36522963897036,109.9675315425272
FALSE,Global,2086,Adult (early),50% reduction,277.8530983473978,164.11088367391395,111.30794821870327
FALSE,Global,2087,Adult (early),50% reduction,278.93418422931387,163.83926772775078,112.62973855025005
FALSE,Global,2088,Adult (early),50% reduction,279.9862858909435,163.55579219114588,113.93471331559753
FALSE,Global,2089,Adult (early),50% reduction,280.99842401729774,163.25072382979204,115.22176521599674
FALSE,Global,2090,Adult (early),50% reduction,281.97782461476805,162.93027589519787,116.49184610254193
FALSE,Global,2091,Adult (early),50% reduction,282.9249507996588,162.59474554380418,117.74511524593544
FALSE,Global,2092,Adult (early),50% reduction,283.838018258976,162.24252252005292,118.98141682470703
FALSE,Global,2093,Adult (early),50% reduction,284.7238021969776,161.8786772921715,120.20236449751187
FALSE,Global,2094,Adult (early),50% reduction,285.5719331767807,161.49496223519515,121.40597338551235
FALSE,Global,2095,Adult (early),50% reduction,286.38919481045724,161.09707444809627,122.59327049892235
FALSE,Global,2096,Adult (early),50% reduction,287.1759257610979,160.68544699191665,123.76415678409766
FALSE,Global,2097,Adult (early),50% reduction,287.9314820429153,160.25951041149997,124.91856900191785
FALSE,Global,2098,Adult (early),50% reduction,288.6610697402544,159.82315100233745,126.05775317839718
FALSE,Global,2099,Adult (early),50% reduction,289.35615511734295,159.37001564482497,127.17965912730408
FALSE,Global,2100,Adult (early),50% reduction,290.0225302317638,158.9049640724678,128.28516601774024
FALSE,Global,2101,Adult (early),50% reduction,290.66066473989105,158.42864239383317,129.37409341089534
FALSE,Global,2102,Adult (early),50% reduction,291.2737091216555,157.9413334256315,130.44931342219067
FALSE,Global,2103,Adult (early),50% reduction,291.8647064404421,157.44531098197842,131.51155470277882
FALSE,Global,2104,Adult (early),50% reduction,292.4280611247902,156.93682409155178,132.55906001944828
FALSE,Global,2105,Adult (early),50% reduction,292.96661955921553,156.41860902014636,133.59191414013003
FALSE,Global,2106,Adult (early),50% reduction,293.48057388424013,155.89106369130994,134.60991410482978
FALSE,Global,2107,Adult (early),50% reduction,293.970960360919,155.35578204674243,135.61248578449727
FALSE,Global,2108,Adult (early),50% reduction,294.43914334492206,154.81372104480076,136.60002581110479
FALSE,Global,2109,Adult (early),50% reduction,294.8820937033472,154.26333720553112,137.5710855227146
FALSE,Global,2110,Adult (early),50% reduction,295.299979547801,153.70520870873452,138.52525787061788
FALSE,Global,2111,Adult (early),50% reduction,295.6922893535719,153.13915126184844,139.46222651294232
FALSE,Global,2112,Adult (early),50% reduction,296.06057252199747,152.56710949170397,140.38157248742772
FALSE,Global,2113,Adult (early),50% reduction,296.405262227849,151.98941107416343,141.28339909648514
FALSE,Global,2114,Adult (early),50% reduction,296.72474242580034,151.40528659213354,142.16687796039008
FALSE,Global,2115,Adult (early),50% reduction,297.0185281644154,150.81468074942018,143.03158690298937
FALSE,Global,2116,Adult (early),50% reduction,297.2862688517351,150.21734860991765,143.87742692856312
FALSE,Global,2117,Adult (early),50% reduction,297.5290223031559,149.61441923448564,144.70430961732197
FALSE,Global,2118,Adult (early),50% reduction,297.7472346744242,149.00608512919808,145.51248326485825
FALSE,Global,2119,Adult (early),50% reduction,297.940616110054,148.39210415892123,146.3019032405777
FALSE,Global,2120,Adult (early),50% reduction,298.1094368345423,147.77260169902135,147.07271206698417
FALSE,Global,2121,Adult (early),50% reduction,298.2539782783318,147.14752291412353,147.82524501263714
FALSE,Global,2122,Adult (early),50% reduction,298.3752928858318,146.51753848166751,148.5598705091114
FALSE,Global,2123,Adult (early),50% reduction,298.47418073800753,145.88294886168956,149.27707868195915
FALSE,Global,2124,Adult (early),50% reduction,298.55126794138243,145.243918418808,149.97732471036912
FALSE,Global,2125,Adult (early),50% reduction,298.6073016281633,144.60075056202888,150.66104435015296
FALSE,Global,2126,Adult (early),50% reduction,298.6426631173744,143.9534271548586,151.32863463402177
FALSE,Global,2127,Adult (early),50% reduction,298.65863094025326,143.30280645334435,151.98049868939972
FALSE,Global,2128,Adult (early),50% reduction,298.65599127062893,142.64916918877603,152.61713388361073
FALSE,Global,2129,Adult (early),50% reduction,298.635626283287,141.99290686185168,153.2390210483637
FALSE,Global,2130,Adult (early),50% reduction,298.5983350359201,141.33434422259998,153.846627494153
FALSE,Global,2131,Adult (early),50% reduction,298.5447515788393,140.67368207343102,154.44038145341682
FALSE,Global,2132,Adult (early),50% reduction,298.4758922752981,140.01156465567206,155.02064268049622
FALSE,Global,2133,Adult (early),50% reduction,298.39246409332657,139.34828243648244,155.58782063571834
FALSE,Global,2134,Adult (early),50% reduction,298.29530944260216,138.6842666905241,156.14231647319508
FALSE,Global,2135,Adult (early),50% reduction,298.1850709661636,138.01981339603805,156.6844701927099
FALSE,Global,2136,Adult (early),50% reduction,298.0622897442913,137.35516133385468,157.21457823603822
FALSE,Global,2137,Adult (early),50% reduction,297.9277183722191,136.6908501678009,157.73284133668517
FALSE,Global,2138,Adult (early),50% reduction,297.7818026409464,136.0270854634943,158.23949413388826
FALSE,Global,2139,Adult (early),50% reduction,297.6252156307983,135.36428357173253,158.73478232043553
FALSE,Global,2140,Adult (early),50% reduction,297.4583432973404,134.70263800892735,159.2188923035059
FALSE,Global,2141,Adult (early),50% reduction,297.2815778657742,134.04237264135742,159.6919849807663
FALSE,Global,2142,Adult (early),50% reduction,297.0951928515253,133.38369330003928,160.1541209194231
FALSE,Global,2143,Adult (early),50% reduction,296.89942342059516,132.72670502651596,160.60542423553275
FALSE,Global,2144,Adult (early),50% reduction,296.6947499702053,132.07170097841643,161.04607166802217
FALSE,Global,2145,Adult (early),50% reduction,296.4813665644579,131.41874941865254,161.4761830124712
FALSE,Global,2146,Adult (early),50% reduction,296.2595810038538,130.76801393562508,161.89589403354645
FALSE,Global,2147,Adult (early),50% reduction,296.0292700263767,130.1193172993841,162.30526077957535
FALSE,Global,2148,Adult (early),50% reduction,295.79061134782694,129.4727052566843,162.70440909527588
FALSE,Global,2023,Adult (late),50% reduction,113.196579798172,113.196579798172,0
FALSE,Global,2024,Adult (late),50% reduction,117.78410006304074,115.09393939491177,2.598506435525894
FALSE,Global,2025,Adult (late),50% reduction,122.34714997178554,116.96991965227413,5.193650927628517
FALSE,Global,2026,Adult (late),50% reduction,126.87028749865436,118.8144693731308,7.780180970728874
FALSE,Global,2027,Adult (late),50% reduction,131.35059043183614,120.63004088140869,10.352832594750405
FALSE,Global,2028,Adult (late),50% reduction,135.78869171385574,122.42124155547333,12.90763668480587
FALSE,Global,2029,Adult (late),50% reduction,140.17979888801003,124.18203611312008,15.446206938864709
FALSE,Global,2030,Adult (late),50% reduction,144.51863513169098,125.9107739882784,17.96503471385765
FALSE,Global,2031,Adult (late),50% reduction,148.78910413243008,127.59568233783912,20.45996628770256
FALSE,Global,2032,Adult (late),50% reduction,152.98646696623612,129.23845381022264,22.924707049757956
FALSE,Global,2033,Adult (late),50% reduction,157.10502109156704,130.83840923328592,25.354229486626625
FALSE,Global,2034,Adult (late),50% reduction,161.15485191893674,132.4037215433731,27.750811078003885
FALSE,Global,2035,Adult (late),50% reduction,165.12558509105014,133.92741583160782,30.11121869879818
FALSE,Global,2036,Adult (late),50% reduction,169.00453085387136,135.40060347782517,32.43181898845005
FALSE,Global,2037,Adult (late),50% reduction,172.7855075647459,136.82369373168086,34.70621232773781
FALSE,Global,2038,Adult (late),50% reduction,176.45631402882384,138.19032724453925,36.928571028702734
FALSE,Global,2039,Adult (late),50% reduction,180.04322353156186,139.52298675276376,39.10284954186058
FALSE,Global,2040,Adult (late),50% reduction,183.53888714999485,140.8147971324625,41.22863173770714
