figure,figure_title,source_file,year,age_name,age_no,cause_name,cluster_4,val,val_std,age,measure,location_name,exp_loss,type,income_group,growth_transitions,location,diseases,scenario,both,disability,mortality,start_year,no_births,eradication,W,Wnewborn,W_start,Wnewborn_start,erad,W_lag,Wnewborn_lag,erad_lag,erad_diff,dW_dd,dWnewborn_dd,d2W_dd2,d2Wnewborn_dd2,W_elast_1,Wnewborn_elast_1,W_elast_2,Wnewborn_elast_2,W_sum,Wnewborn_sum,dW_dd_sum,dWnewborn_dd_sum,d2W_dd2_sum,W_elast_1_sum,W_elast_2_sum,W_relative,W_sum_relative,complementarity_label
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Maternal obstructed labor and uterine rupture,Adult (early),0.20539980461318416,-0.6407986610665979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Maternal sepsis and other maternal infections,Adult (early),0,-0.5816898348660829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Measles,Infant,0,-0.3817412088663961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Meningitis,Infant,100.58605512249991,-0.3109455476481444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Mesothelioma,Ageing-related,46.44719100847198,1.4158340424325604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Migraine,Adult (early),201.59626205630104,-0.8136815711954333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Motor neuron disease,Adult (late),32.65836892633777,0.2618530363217232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Motor vehicle road injuries,Adult (early),161.02043748634725,-1.0602012271449281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Motorcyclist road injuries,Adult (early),50.983847983286225,-0.8978317742551268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Multidrug-resistant tuberculosis without extensive drug resistance,Adult (late),59.910625128628176,0.018072949956747814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Multiple myeloma,Ageing-related,257.6440721420989,1.7517541819961875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Multiple sclerosis,Adult (late),26.46787565323454,0.6393863205413031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",Ageing-related,328.98411426505066,2.349618994638395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Myocarditis,Ageing-related,53.18488084397186,1.3208118145946859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Nasopharynx cancer,Adult (late),35.53257116882,-0.025519808758762207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Near vision loss,Adult (late),280.6917733548126,1.1671376816726653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Neck pain,Adult (late),336.0508840768603,0.2658047799514791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Neonatal encephalopathy due to birth asphyxia and trauma,Infant,1.2986430720119453,-0.21859889221743267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Neonatal preterm birth,Infant,11.333875267215008,-0.22722317062226885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Neonatal sepsis and other neonatal infections,Infant,0.3374702636807256,-0.22131802046526233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Neural tube defects,Infant,1.2808620273620364,-0.23140480709081648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Neuroblastoma and other peripheral nervous cell tumors,Infant,3.2138630387195803,-0.29883688317601265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Non-melanoma skin cancer (basal-cell carcinoma),Ageing-related,0.35131559322899264,1.9241110679514983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Non-melanoma skin cancer (squamous-cell carcinoma),Ageing-related,319.44100912555666,1.9232092663392213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Non-rheumatic calcific aortic valve disease,Ageing-related,1382.3049235825238,1.9165226324277236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Non-rheumatic degenerative mitral valve disease,Ageing-related,274.4189361642049,1.9695532774992262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Non-venomous animal contact,Infant,16.49093965766335,0.6925466964161346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Nonalcoholic fatty liver disease including cirrhosis,Adult (late),117.05262634296903,1.3312109457557872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Onchocerciasis,Adult (early),5.090439800921529,-0.8542689785378081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Opioid use disorders,Adult (early),55.90153698858043,-0.5346424664551018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Orofacial clefts,Infant,1.943555109311804,-0.2432646309466365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Osteoarthritis hand,Ageing-related,555.1370527525268,1.6992890131445864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Osteoarthritis hip,Ageing-related,113.97286530313208,1.801899204765064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Osteoarthritis knee,Adult (late),664.6789960132064,1.2058361311251335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Osteoarthritis other,Ageing-related,186.6592294110713,1.7227003431757302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Other benign and in situ neoplasms,Ageing-related,129.379350855332,2.0247057537266704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Other cardiomyopathy,Ageing-related,1062.4781491779345,1.9725507576298489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Other cardiovascular and circulatory diseases,Ageing-related,1209.7231582447614,2.032895471008611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Other chromosomal abnormalities,Infant,0,-0.24415221718673907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Other chronic respiratory diseases,Infant,100.50518468389907,0.1441337072510766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Other congenital birth defects,Infant,8.361110456893316,-0.24538347396004992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Other digestive diseases,Ageing-related,684.2847279609097,2.077000808303821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Other direct maternal disorders,Adult (early),0,-0.5885741826437256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Other drug use disorders,Adult (early),5.817176003851405,-0.4122083881650121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,"Other endocrine, metabolic, blood, and immune disorders",Ageing-related,658.7948656175423,1.8040221062510056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Other exposure to mechanical forces,Adult (late),193.78668490187175,1.1568390334988485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Other eye cancers,Ageing-related,13.03856546851978,1.8063662670274094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Other gynecological diseases,Adult (early),143.1496789202945,-0.2824154906525561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Other hemoglobinopathies and hemolytic anemias,Ageing-related,224.82617471835297,1.668441709872813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Other intestinal infectious diseases,Infant,4.613529629833961,0.7858235658218331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Other leukemia,Ageing-related,100.02061733299156,1.741444848774455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Other malignant neoplasms,Ageing-related,399.023567796023,1.821244225915066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Other mental disorders,Adult (late),192.38005900727896,0.7080803141539982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Other musculoskeletal disorders,Adult (late),543.4130421522966,-0.1457710282680185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Other neglected tropical diseases,Infant,21.44414445759027,-0.4766690341288692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Other neonatal disorders,Infant,0,-0.21725657846586965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Other neurological disorders,Ageing-related,1033.0627990039309,2.2397815241305783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Other non-Hodgkin lymphoma,Ageing-related,514.72594071568,1.873495230359638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Other non-rheumatic valve diseases,Ageing-related,7.758971122079831,2.35024920720897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Other nutritional deficiencies,Ageing-related,167.40169202698723,1.79263575143251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Other oral disorders,Adult (early),27.531764554574785,-0.9536121192390757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Other pharynx cancer,Adult (late),52.64295812519409,-0.007351459811146467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Other pneumoconiosis,Ageing-related,7.133086255018912,1.9306476142405034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Other road injuries,Infant,13.11851814837784,-0.5090708557611008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Other sense organ diseases,Ageing-related,160.23486157984175,1.1951355552429115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Other sexually transmitted infections,Adult (early),6.001030289498217,0.1959135689194374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Other skin and subcutaneous diseases,Ageing-related,70.17583782173456,1.947029165965464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Other transport injuries,Adult (early),52.93612910203723,-0.11997224377635933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Other unintentional injuries,Adult (late),320.5597251532814,1.4613294492387148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Other unspecified infectious diseases,Infant,110.21614795177985,-0.1839389617573548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Other urinary diseases,Ageing-related,279.0185573183452,1.720161254361372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Other vision loss,Ageing-related,849.8970564402224,1.9952331971717827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Otitis media,Infant,14.448402459129518,-0.8647967023719055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Ovarian cancer,Adult (late),220.3740547163195,0.9896166715289454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Pancreatic cancer,Ageing-related,1015.8894284939164,1.6357348968736396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Pancreatitis,Ageing-related,215.40481277062088,1.7728527784839743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Paralytic ileus and intestinal obstruction,Ageing-related,953.880058614506,1.91336300331572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Paratyphoid fever,Infant,0.36569737887911286,-0.5438204024846867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Parkinson's disease,Ageing-related,1945.9897368874424,2.096436492956467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Pedestrian road injuries,Adult (late),236.609086984023,-1.0027301532176855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Peptic ulcer disease,Ageing-related,549.9313161523122,2.0156675159035107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Periodontal diseases,Adult (late),111.25212102175936,0.18614336428845757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Pertussis,Infant,0,-0.342652033809144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Physical violence by firearm,Adult (early),7.723132326438431,-0.753133411248969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Physical violence by other means,Infant,54.146973832265715,-1.0914698819596869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Physical violence by sharp object,Adult (early),14.77856293964235,-0.8589391001071264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Poisoning by carbon monoxide,Adult (late),19.74584166137664,0.3245670589189748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Poisoning by other means,Infant,16.311513565607612,-0.5342808299583491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Police conflict and executions,Adult (early),1.597038785223624,-0.9115444953060118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Polycystic ovarian syndrome,Adult (early),0,-0.7062843711444222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Premenstrual syndrome,Adult (early),0,-0.7339292173100137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Prostate cancer,Ageing-related,1746.6140301578153,2.1783786813109822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Protein-energy malnutrition,Infant,892.2854334576788,0.5373456824708149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Pruritus,Adult (late),3.5920128375153793,1.327443007407714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 1,Figure 1: Disease Clusters 2023: Centroids and Individual Diseases,f1_clusters4.csv,2023,90-94 years,90,Psoriasis,Adult (late),23.526669234503338,-0.4531261222189011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
